datetime,open,high,low,close,volume,candle_color
2026-06-19 14:15:00+05:30,23992.5,24000.6,23954.9,23958.05,15378822.0,RED
2026-06-19 14:30:00+05:30,23958.55,23995.5,23957.8,23973.25,12657598.0,GREEN
2026-06-19 14:45:00+05:30,23973.75,23981.7,23901.9,23910.55,19683396.0,RED
2026-06-19 15:00:00+05:30,23911.6,24042.65,23904.45,24026.95,92984818.0,GREEN
2026-06-19 15:15:00+05:30,24025.8,24047.2,24010.4,24042.7,76553135.0,GREEN
2026-06-22 09:15:00+05:30,24106.6,24142.5,24073.15,24131.2,26296062.0,GREEN
2026-06-22 09:30:00+05:30,24130.25,24138.5,24108.75,24108.75,12190125.0,RED
2026-06-22 09:45:00+05:30,24109.5,24144.05,24103.75,24141.15,11543512.0,GREEN
2026-06-22 10:00:00+05:30,24141.5,24159.65,24129.5,24149.65,10353733.0,GREEN
2026-06-22 10:15:00+05:30,24149.55,24156.2,24144.25,24152.8,9447700.0,GREEN
2026-06-22 10:30:00+05:30,24153.85,24159.1,24136.55,24152.9,7859334.0,RED
2026-06-22 10:45:00+05:30,24152.75,24168.05,24147.8,24162.85,6901087.0,GREEN
2026-06-22 11:00:00+05:30,24162.75,24165.3,24153.35,24157.3,6692547.0,RED
2026-06-22 11:15:00+05:30,24156.65,24163.1,24141.4,24160.65,6617557.0,GREEN
2026-06-22 11:30:00+05:30,24160.65,24166.05,24145.7,24148.35,6727197.0,RED
2026-06-22 11:45:00+05:30,24148.15,24152.55,24129.65,24140.4,7062956.0,RED
2026-06-22 12:00:00+05:30,24140.45,24142.15,24117.85,24118.2,5627794.0,RED
2026-06-22 12:15:00+05:30,24117.65,24129.15,24112.35,24119.85,6109445.0,GREEN
2026-06-22 12:30:00+05:30,24119.65,24126.25,24109.8,24118.75,6609511.0,RED
2026-06-22 12:45:00+05:30,24118.6,24127.05,24112.25,24123.5,6922904.0,GREEN
2026-06-22 13:00:00+05:30,24123.3,24123.85,24105.1,24112.8,7481842.0,RED
2026-06-22 13:15:00+05:30,24112.8,24127.2,24111.55,24118.7,5644539.0,GREEN
2026-06-22 13:30:00+05:30,24118.3,24127.7,24097.15,24119.45,8786210.0,GREEN
2026-06-22 13:45:00+05:30,24119.65,24136.5,24115.85,24126.0,9494630.0,GREEN
2026-06-22 14:00:00+05:30,24126.2,24133.15,24117.15,24118.45,7278828.0,RED
2026-06-22 14:15:00+05:30,24118.0,24141.55,24112.95,24138.8,7422449.0,GREEN
2026-06-22 14:30:00+05:30,24138.7,24145.45,24125.7,24134.65,9596465.0,RED
2026-06-22 14:45:00+05:30,24136.35,24145.15,24129.2,24132.55,10376744.0,RED
2026-06-22 15:00:00+05:30,24133.6,24143.0,24099.85,24105.65,21553607.0,RED
2026-06-22 15:15:00+05:30,24105.5,24111.15,24080.1,24086.85,25300069.0,RED
2026-06-23 09:15:00+05:30,24071.3,24095.55,24040.05,24088.95,26590034.0,GREEN
2026-06-23 09:30:00+05:30,24090.05,24133.05,24088.2,24115.5,14426366.0,GREEN
2026-06-23 09:45:00+05:30,24115.25,24133.2,24107.35,24131.3,12573044.0,GREEN
2026-06-23 10:00:00+05:30,24131.25,24135.5,24113.85,24123.45,9409500.0,RED
2026-06-23 10:15:00+05:30,24124.45,24130.1,24106.1,24112.45,10776378.0,RED
2026-06-23 10:30:00+05:30,24112.8,24119.3,24104.0,24105.65,9049137.0,RED
2026-06-23 10:45:00+05:30,24106.9,24107.05,24090.9,24093.85,8102694.0,RED
2026-06-23 11:00:00+05:30,24093.6,24115.45,24083.55,24114.4,8841430.0,GREEN
2026-06-23 11:15:00+05:30,24112.95,24130.45,24112.45,24112.95,8379711.0,DOJI
2026-06-23 11:30:00+05:30,24114.25,24114.75,24079.05,24083.1,10580308.0,RED
2026-06-23 11:45:00+05:30,24082.5,24083.4,23972.2,23982.65,15549293.0,RED
2026-06-23 12:00:00+05:30,23982.6,23990.9,23953.6,23965.0,11206021.0,RED
2026-06-23 12:15:00+05:30,23965.95,23973.25,23917.3,23948.85,11013462.0,RED
2026-06-23 12:30:00+05:30,23949.65,23958.95,23931.9,23948.45,8850405.0,RED
2026-06-23 12:45:00+05:30,23949.2,23950.7,23923.6,23930.65,7713629.0,RED
2026-06-23 13:00:00+05:30,23931.15,23937.8,23908.85,23922.6,8126360.0,RED
2026-06-23 13:15:00+05:30,23923.8,23931.35,23902.25,23907.4,8524514.0,RED
2026-06-23 13:30:00+05:30,23908.35,23910.35,23862.65,23893.2,11347536.0,RED
2026-06-23 13:45:00+05:30,23893.85,23898.3,23864.25,23869.15,9401963.0,RED
2026-06-23 14:00:00+05:30,23870.15,23916.95,23864.3,23910.85,8914549.0,GREEN
2026-06-23 14:15:00+05:30,23912.55,23921.15,23893.6,23915.8,10815823.0,GREEN
2026-06-23 14:30:00+05:30,23916.95,23934.05,23897.15,23927.25,13840686.0,GREEN
2026-06-23 14:45:00+05:30,23927.85,23935.2,23907.5,23914.3,16136666.0,RED
2026-06-23 15:00:00+05:30,23916.35,23919.1,23815.6,23827.7,39266723.0,RED
2026-06-23 15:15:00+05:30,23828.7,23829.5,23784.95,23795.25,36787435.0,RED
2026-06-24 09:15:00+05:30,23795.8,23885.3,23789.25,23879.4,30417734.0,GREEN
2026-06-24 09:30:00+05:30,23879.65,23895.3,23861.5,23867.4,16483209.0,RED
2026-06-24 09:45:00+05:30,23866.85,23873.75,23810.65,23841.65,16401148.0,RED
2026-06-24 10:00:00+05:30,23841.75,23919.2,23841.75,23917.85,13458595.0,GREEN
2026-06-24 10:15:00+05:30,23917.75,23970.3,23910.9,23947.75,13620665.0,GREEN
2026-06-24 10:30:00+05:30,23950.05,23961.9,23932.15,23934.3,11535576.0,RED
2026-06-24 10:45:00+05:30,23933.8,23960.4,23932.85,23952.45,10616127.0,GREEN
2026-06-24 11:00:00+05:30,23952.0,23991.6,23952.0,23985.85,12756293.0,GREEN
2026-06-24 11:15:00+05:30,23986.05,23988.9,23967.1,23974.95,12312510.0,RED
2026-06-24 11:30:00+05:30,23976.05,24007.9,23958.0,24006.9,12624114.0,GREEN
2026-06-24 11:45:00+05:30,24006.45,24013.85,23994.95,23996.9,10708192.0,RED
2026-06-24 12:00:00+05:30,23996.55,24008.05,23979.0,23980.95,10903134.0,RED
2026-06-24 12:15:00+05:30,23982.25,24007.2,23981.0,23995.65,10088902.0,GREEN
2026-06-24 12:30:00+05:30,23995.7,23997.3,23967.0,23991.35,10275488.0,RED
2026-06-24 12:45:00+05:30,23991.35,24012.6,23979.15,24004.35,10334673.0,GREEN
2026-06-24 13:00:00+05:30,24004.35,24032.85,23994.1,24031.1,11071821.0,GREEN
2026-06-24 13:15:00+05:30,24030.5,24056.1,24028.15,24052.45,11587853.0,GREEN
2026-06-24 13:30:00+05:30,24052.85,24090.05,24051.55,24071.5,12708878.0,GREEN
2026-06-24 13:45:00+05:30,24071.85,24085.85,24047.45,24055.8,12562006.0,RED
2026-06-24 14:00:00+05:30,24055.65,24059.45,24026.5,24056.65,11113492.0,GREEN
2026-06-24 14:15:00+05:30,24056.75,24063.75,24043.9,24054.85,11741121.0,RED
2026-06-24 14:30:00+05:30,24054.8,24061.25,24034.95,24053.1,25591103.0,RED
2026-06-24 14:45:00+05:30,24053.65,24068.75,24037.85,24050.75,21961371.0,RED
2026-06-24 15:00:00+05:30,24050.85,24050.85,24003.25,24006.45,34864469.0,RED
2026-06-24 15:15:00+05:30,24006.0,24031.45,24003.6,24013.15,35763853.0,GREEN
2026-06-24 15:30:00+05:30,24013.15,24013.15,24013.15,24013.15,1360866.0,DOJI
2026-06-25 09:15:00+05:30,24125.85,24169.7,24107.8,24147.15,38232712.0,GREEN
2026-06-25 09:30:00+05:30,24149.15,24152.15,24130.5,24141.65,19906730.0,RED
2026-06-25 09:45:00+05:30,24141.65,24185.35,24140.15,24176.65,16816918.0,GREEN
2026-06-25 10:00:00+05:30,24178.65,24186.05,24160.3,24184.5,17734481.0,GREEN
2026-06-25 10:15:00+05:30,24185.3,24190.25,24165.85,24172.1,12733917.0,RED
2026-06-25 10:30:00+05:30,24173.35,24185.0,24166.9,24182.8,10968382.0,GREEN
2026-06-25 10:45:00+05:30,24184.1,24200.55,24177.0,24197.6,10747217.0,GREEN
2026-06-25 11:00:00+05:30,24198.55,24200.35,24175.3,24196.05,11979638.0,RED
2026-06-25 11:15:00+05:30,24197.75,24205.65,24186.5,24190.55,12766036.0,RED
2026-06-25 11:30:00+05:30,24191.05,24200.25,24181.05,24195.6,10988567.0,GREEN
2026-06-25 11:45:00+05:30,24197.1,24238.75,24193.3,24236.55,13788576.0,GREEN
2026-06-25 12:00:00+05:30,24238.75,24261.6,24236.15,24243.5,12799808.0,GREEN
2026-06-25 12:15:00+05:30,24244.2,24251.5,24199.3,24201.9,13964367.0,RED
2026-06-25 12:30:00+05:30,24203.6,24210.6,24176.85,24192.85,13421202.0,RED
2026-06-25 12:45:00+05:30,24193.3,24202.6,24181.65,24196.85,11581125.0,GREEN
2026-06-25 13:00:00+05:30,24197.4,24214.5,24169.3,24172.8,12676334.0,RED
2026-06-25 13:15:00+05:30,24172.45,24198.7,24170.6,24181.5,14250574.0,GREEN
2026-06-25 13:30:00+05:30,24181.8,24211.2,24173.8,24200.35,12846952.0,GREEN
2026-06-25 13:45:00+05:30,24202.35,24209.45,24173.05,24178.4,17918121.0,RED
2026-06-25 14:00:00+05:30,24180.25,24187.85,24130.65,24139.15,14801606.0,RED
2026-06-25 14:15:00+05:30,24139.35,24139.35,24088.95,24108.2,16762106.0,RED
2026-06-25 14:30:00+05:30,24110.05,24128.9,24068.85,24071.05,20136743.0,RED
2026-06-25 14:45:00+05:30,24072.75,24117.5,24066.55,24090.4,19770415.0,GREEN
2026-06-25 15:00:00+05:30,24091.0,24091.3,24041.45,24056.0,46741643.0,RED
2026-06-25 15:15:00+05:30,24056.95,24065.5,24039.0,24052.95,41482783.0,RED
2026-06-29 09:15:00+05:30,24061.75,24110.75,24032.35,24064.8,45238675.0,GREEN
2026-06-29 09:30:00+05:30,24065.7,24094.7,24005.45,24094.0,22757896.0,GREEN
2026-06-29 09:45:00+05:30,24092.7,24095.25,24063.15,24075.55,15301087.0,RED
2026-06-29 10:00:00+05:30,24076.6,24088.0,24051.75,24061.8,12416268.0,RED
2026-06-29 10:15:00+05:30,24061.9,24120.0,24052.6,24112.15,16179257.0,GREEN
2026-06-29 10:30:00+05:30,24112.75,24117.2,24091.3,24112.3,12602855.0,RED
2026-06-29 10:45:00+05:30,24115.5,24115.5,24047.4,24066.35,12508764.0,RED
2026-06-29 11:00:00+05:30,24066.9,24090.9,24058.15,24073.0,11031143.0,GREEN
2026-06-29 11:15:00+05:30,24072.45,24084.25,24056.5,24061.2,12022034.0,RED
2026-06-29 11:30:00+05:30,24062.3,24065.25,24018.65,24031.6,15051292.0,RED
2026-06-29 11:45:00+05:30,24032.45,24036.9,24002.05,24011.15,11777962.0,RED
2026-06-29 12:00:00+05:30,24012.95,24019.25,23989.8,23993.7,11740144.0,RED
2026-06-29 12:15:00+05:30,23995.95,23999.05,23964.85,23968.4,12019898.0,RED
2026-06-29 12:30:00+05:30,23968.45,23975.05,23925.4,23944.45,13088688.0,RED
2026-06-29 12:45:00+05:30,23945.0,23968.55,23941.0,23963.3,10094095.0,GREEN
2026-06-29 13:00:00+05:30,23964.25,23979.7,23946.0,23962.7,12180252.0,RED
2026-06-29 13:15:00+05:30,23962.15,23967.3,23944.8,23965.15,9985046.0,GREEN
2026-06-29 13:30:00+05:30,23965.65,23981.25,23935.8,23940.45,11574744.0,RED
2026-06-29 13:45:00+05:30,23940.65,23959.2,23926.3,23947.7,12310346.0,GREEN
2026-06-29 14:00:00+05:30,23947.05,23967.55,23945.1,23958.35,12044322.0,GREEN
2026-06-29 14:15:00+05:30,23960.15,23972.6,23944.05,23950.85,12091664.0,RED
2026-06-29 14:30:00+05:30,23951.4,23970.6,23934.25,23964.25,14164828.0,GREEN
2026-06-29 14:45:00+05:30,23965.15,23970.3,23927.1,23930.6,17933383.0,RED
2026-06-29 15:00:00+05:30,23931.05,23987.2,23924.55,23943.2,126553582.0,GREEN
2026-06-29 15:15:00+05:30,23943.7,23985.15,23932.9,23978.5,117217546.0,GREEN
